0.000000,86.316618,0.000000,0.000000,0.000000,100000.000000,0.000000,0.000000
0.057992,71.775433,0.000000,0.000000,1431.000000,98005.000000,0.000000,0.000000
0.117314,59.727824,0.000000,0.000000,2522.000000,96876.000000,0.000000,0.000000
0.178815,49.706488,0.000000,0.000000,4157.000000,95152.000000,0.000000,0.000000
0.243047,41.390952,0.000000,0.000000,6309.000000,92854.000000,0.000000,0.000000
0.310375,34.602376,0.000000,0.000000,8919.000000,90009.000000,0.000000,0.000000
0.381170,28.771372,0.000000,0.000000,12021.000000,86640.000000,0.000000,0.000000
0.455780,23.941997,0.000000,0.000000,15467.000000,82803.000000,0.000000,0.000000
0.534447,20.088758,0.000000,0.000000,19291.000000,78518.000000,0.000000,0.000000
0.617385,16.734356,0.000000,0.000000,23307.000000,73909.000000,0.000000,0.000000
0.704902,14.002224,0.000000,0.000000,27382.000000,69133.000000,0.000000,0.000000
0.797187,11.756118,0.000000,0.000000,31412.000000,64292.000000,0.000000,0.000000
0.894289,9.832208,0.000000,0.000000,35396.000000,59446.000000,0.000000,0.000000
0.996524,8.166615,0.000000,0.000000,39197.000000,54689.000000,0.000000,0.000000
1.104278,6.782686,0.000000,0.000000,42914.000000,49860.000000,0.000000,0.000000
1.217597,5.628122,0.000000,0.000000,46329.000000,45314.000000,0.000000,0.000000
1.336467,4.706735,0.000000,0.000000,49525.000000,40983.000000,0.000000,0.000000
1.461032,3.906938,0.000000,0.000000,52465.000000,36835.000000,0.000000,0.000000
1.591029,3.258944,0.000000,0.000000,55139.000000,32928.000000,0.000000,0.000000
1.726856,2.725295,0.000000,0.000000,57547.000000,29249.000000,0.000000,0.000000
1.867996,2.263141,0.000000,0.000000,59674.000000,25861.000000,0.000000,0.000000
2.014622,1.915029,0.000000,0.000000,61493.000000,22843.000000,0.000000,0.000000
2.166264,1.638419,0.000000,0.000000,63124.000000,20056.000000,0.000000,0.000000
2.322788,1.396895,0.000000,0.000000,64515.000000,17548.000000,0.000000,0.000000
2.483158,1.208219,0.000000,0.000000,65628.000000,15331.000000,0.000000,0.000000
2.647497,1.072529,0.000000,0.000000,66595.000000,13322.000000,0.000000,0.000000
2.814989,0.957098,0.000000,0.000000,67413.000000,11542.000000,0.000000,0.000000
2.985360,0.872003,0.000000,0.000000,68070.000000,10025.000000,0.000000,0.000000
3.158372,0.816653,0.000000,0.000000,68628.000000,8676.000000,0.000000,0.000000
3.333269,0.759516,0.000000,0.000000,69045.000000,7544.000000,0.000000,0.000000
3.510265,0.723875,0.000000,0.000000,69424.000000,6497.000000,0.000000,0.000000
3.688596,0.689331,0.000000,0.000000,69738.000000,5615.000000,0.000000,0.000000
3.868162,0.663999,0.000000,0.000000,69975.000000,4856.000000,0.000000,0.000000
4.048759,0.633225,0.000000,0.000000,70195.000000,4188.000000,0.000000,0.000000
4.230501,0.611682,0.000000,0.000000,70367.000000,3607.000000,0.000000,0.000000
4.412983,0.583332,0.000000,0.000000,70519.000000,3109.000000,0.000000,0.000000
4.596261,0.568383,0.000000,0.000000,70666.000000,2659.000000,0.000000,0.000000
4.780069,0.549829,0.000000,0.000000,70769.000000,2267.000000,0.000000,0.000000
4.964542,0.537857,0.000000,0.000000,70855.000000,1913.000000,0.000000,0.000000
5.149432,0.528321,0.000000,0.000000,70915.000000,1644.000000,0.000000,0.000000
5.334839,0.498350,0.000000,0.000000,70976.000000,1416.000000,0.000000,0.000000
5.521045,0.493376,0.000000,0.000000,71037.000000,1192.000000,0.000000,0.000000
5.707344,0.477975,0.000000,0.000000,71086.000000,1023.000000,0.000000,0.000000
5.893992,0.471601,0.000000,0.000000,71119.000000,875.000000,0.000000,0.000000
6.080792,0.462958,0.000000,0.000000,71151.000000,740.000000,0.000000,0.000000
6.268293,0.445095,0.000000,0.000000,71176.000000,621.000000,0.000000,0.000000
6.456080,0.442086,0.000000,0.000000,71212.000000,500.000000,0.000000,0.000000
6.644042,0.440303,0.000000,0.000000,71229.000000,414.000000,0.000000,0.000000
6.831971,0.448549,0.000000,0.000000,71246.000000,324.000000,0.000000,0.000000
7.019775,0.447866,0.000000,0.000000,71253.000000,274.000000,0.000000,0.000000
7.207459,0.451096,0.000000,0.000000,71259.000000,232.000000,0.000000,0.000000
7.395381,0.471021,0.000000,0.000000,71270.000000,195.000000,0.000000,0.000000
7.583001,0.478363,0.000000,0.000000,71275.000000,166.000000,0.000000,0.000000
7.770491,0.470029,0.000000,0.000000,71279.000000,152.000000,0.000000,0.000000
7.957893,0.471230,0.000000,0.000000,71284.000000,131.000000,0.000000,0.000000
8.145187,0.493976,0.000000,0.000000,71288.000000,115.000000,0.000000,0.000000
8.332390,0.468990,0.000000,0.000000,71291.000000,99.000000,0.000000,0.000000
8.519913,0.455883,0.000000,0.000000,71295.000000,84.000000,0.000000,0.000000
8.707178,0.472384,0.000000,0.000000,71298.000000,70.000000,0.000000,0.000000
8.894148,0.469217,0.000000,0.000000,71301.000000,54.000000,0.000000,0.000000
9.080762,0.492406,0.000000,0.000000,71306.000000,40.000000,0.000000,0.000000
9.267717,0.491554,0.000000,0.000000,71306.000000,37.000000,0.000000,0.000000
9.455300,0.420230,0.000000,0.000000,71307.000000,32.000000,0.000000,0.000000
9.644822,0.407889,0.000000,0.000000,71308.000000,28.000000,0.000000,0.000000
9.834336,0.434630,0.000000,0.000000,71309.000000,25.000000,0.000000,0.000000
10.023841,0.382210,0.000000,0.000000,71309.000000,22.000000,0.000000,0.000000
10.213393,0.356038,0.000000,0.000000,71310.000000,18.000000,0.000000,0.000000
10.402973,0.370215,0.000000,0.000000,71312.000000,13.000000,0.000000,0.000000
10.592553,0.396848,0.000000,0.000000,71312.000000,12.000000,0.000000,0.000000
