1.41,0.01,0.88,0.58,0.07,0.00
1.61,0.02,0.77,0.73,0.17,0.00
1.81,0.23,0.68,0.78,0.25,0.01
2.01,0.83,0.62,0.79,0.30,0.03
2.21,1.56,0.56,0.81,0.36,0.04
2.41,4.27,0.51,0.82,0.40,0.11
