500,19.65386313
510,19.29234706
520,19.03307288
530,18.83326147
540,18.64117306
550,18.32431334
560,17.99929042
570,17.7846075
580,17.46905697
590,17.18602382
600,16.89839753
610,16.63207018
620,16.32962061
630,16.07197992
640,15.70026342
650,15.43421144
660,15.18022355
670,14.84113665
680,14.49927612
690,14.20655329
700,13.92174101
710,13.45517096
720,13.10748932
730,12.66754
740,12.28191793
750,11.96575875
760,11.63783585
770,11.29052591
780,10.89599539
790,10.47355446
800,9.950176991
810,9.497963276
































