0.000000,316.050786,0.000000,0.000000,0.000000,100000.000000,0.000000,0.000000
0.013080,354.173250,553.803006,433.620624,4751.000000,64753.000000,6703.000000,1997.000000
0.013653,354.342039,550.965183,430.138271,4754.000000,64763.000000,6795.000000,1892.000000
0.014228,354.479899,548.631256,426.484881,4758.000000,64786.000000,6874.000000,1786.000000
0.014806,354.316704,546.706879,423.353515,4770.000000,64779.000000,6945.000000,1710.000000
0.015385,354.486348,542.761424,421.109803,4814.000000,64789.000000,6968.000000,1633.000000
0.015965,353.984652,539.546875,419.574556,4890.000000,64729.000000,7044.000000,1541.000000
0.016546,353.195917,535.677388,418.960710,4977.000000,64636.000000,7082.000000,1509.000000
0.017128,352.155357,532.063049,419.138260,5078.000000,64514.000000,7123.000000,1489.000000
0.017709,350.942870,530.008416,416.760662,5199.000000,64378.000000,7187.000000,1440.000000
0.018292,350.257881,527.384032,417.836640,5320.000000,64320.000000,7177.000000,1386.000000
0.018874,349.018799,524.123904,417.109090,5443.000000,64170.000000,7228.000000,1353.000000
0.019457,347.441866,523.015554,415.423595,5559.000000,64012.000000,7285.000000,1302.000000
0.020040,346.132604,520.729787,410.586281,5664.000000,63867.000000,7284.000000,1273.000000
0.020627,344.425656,517.689039,410.748170,5795.000000,63680.000000,7287.000000,1248.000000
0.021213,342.594482,514.896523,410.121585,5920.000000,63462.000000,7334.000000,1206.000000
0.021799,340.772166,512.612610,410.670637,6043.000000,63259.000000,7354.000000,1170.000000
0.022386,339.263810,509.626503,409.314569,6153.000000,63074.000000,7351.000000,1157.000000
0.022972,337.173182,508.261090,407.637076,6273.000000,62856.000000,7384.000000,1135.000000
0.023560,335.442394,506.595736,406.185575,6388.000000,62671.000000,7407.000000,1098.000000
0.024149,333.508189,504.525473,405.279172,6518.000000,62444.000000,7447.000000,1074.000000
0.024738,331.721804,501.836936,404.727563,6606.000000,62245.000000,7472.000000,1053.000000
0.025328,330.433279,498.085221,404.783837,6722.000000,62089.000000,7447.000000,1041.000000
0.025917,328.803079,495.190273,398.739409,6830.000000,61888.000000,7438.000000,1033.000000
0.026510,326.536384,492.833187,400.421171,6988.000000,61665.000000,7416.000000,1038.000000
0.027102,324.636249,490.557331,400.114122,7098.000000,61460.000000,7433.000000,1025.000000
0.027695,323.152319,487.719755,396.926206,7229.000000,61295.000000,7421.000000,993.000000
0.028289,321.214106,485.761625,398.086389,7358.000000,61098.000000,7407.000000,972.000000
0.028882,319.348671,483.749188,397.449186,7473.000000,60915.000000,7367.000000,977.000000
0.029476,317.918823,481.046354,395.067220,7589.000000,60762.000000,7339.000000,958.000000
0.030071,316.137175,478.916519,392.370853,7708.000000,60580.000000,7320.000000,954.000000
0.030668,314.267845,475.999140,396.849721,7859.000000,60388.000000,7261.000000,965.000000
0.031262,312.426413,473.926120,396.628737,7973.000000,60198.000000,7248.000000,969.000000
0.031856,311.263787,471.203911,397.966377,8068.000000,60084.000000,7205.000000,956.000000
0.032449,309.737156,468.648478,397.015640,8178.000000,59929.000000,7166.000000,954.000000
0.033043,308.143343,466.224843,396.154290,8292.000000,59774.000000,7101.000000,973.000000
0.033638,306.511261,463.369380,396.503872,8392.000000,59598.000000,7093.000000,961.000000
0.034232,305.026555,461.616401,394.538517,8494.000000,59449.000000,7074.000000,948.000000
0.034828,303.578316,457.879086,397.532766,8601.000000,59293.000000,7043.000000,941.000000
0.035422,301.875594,455.912701,394.710342,8716.000000,59127.000000,7003.000000,939.000000
0.036017,300.822360,453.804217,387.534370,8812.000000,59021.000000,6969.000000,891.000000
0.036617,298.740276,451.388335,385.070666,8943.000000,58813.000000,6970.000000,883.000000
0.037218,297.388150,449.593456,384.088394,9068.000000,58683.000000,6957.000000,826.000000
0.037819,295.513066,448.126150,382.630674,9187.000000,58513.000000,6935.000000,817.000000
0.038422,294.095470,446.110723,382.229331,9298.000000,58376.000000,6906.000000,789.000000
0.039025,292.064446,444.134501,383.856737,9409.000000,58170.000000,6897.000000,797.000000
0.039626,290.790320,442.018928,381.223883,9505.000000,58033.000000,6886.000000,772.000000
0.040230,289.279447,439.025956,382.541942,9616.000000,57890.000000,6815.000000,782.000000
0.040832,287.613071,437.821947,378.409763,9735.000000,57739.000000,6790.000000,779.000000
0.041437,285.930087,436.566127,375.993118,9842.000000,57566.000000,6817.000000,747.000000
0.042044,284.471763,435.022149,379.920044,9927.000000,57463.000000,6778.000000,726.000000
0.042648,282.840793,433.266092,375.348180,10035.000000,57287.000000,6784.000000,712.000000
0.043255,281.139899,431.025170,377.096171,10147.000000,57126.000000,6744.000000,725.000000
0.043861,279.809292,428.833429,380.407635,10238.000000,57010.000000,6703.000000,722.000000
0.044464,278.436380,426.304507,381.947076,10349.000000,56877.000000,6666.000000,710.000000
0.045067,276.963656,424.091698,379.272398,10459.000000,56732.000000,6640.000000,698.000000
0.045672,275.712138,422.059403,382.005624,10545.000000,56612.000000,6617.000000,681.000000
0.046275,274.415701,420.176918,386.561954,10637.000000,56488.000000,6598.000000,670.000000
0.046875,272.895337,419.421514,382.545805,10721.000000,56348.000000,6595.000000,651.000000
0.047477,272.038532,417.518499,379.099847,10802.000000,56255.000000,6570.000000,621.000000
0.048082,271.008814,415.172400,377.203300,10889.000000,56172.000000,6506.000000,614.000000
0.048688,269.177993,413.980876,374.259835,10987.000000,55998.000000,6500.000000,610.000000
0.049295,268.119745,411.402195,368.957778,11065.000000,55900.000000,6462.000000,599.000000
0.049906,266.910773,409.187494,365.636689,11153.000000,55782.000000,6425.000000,587.000000
