4.9600,2034176.4674
4.8627,1955165.7027
4.7692,1726859.4780
4.6792,1585630.1351
4.5926,1482202.3951
4.5091,1344245.6126
4.4286,1181996.1661
4.3509,1041824.4368
4.2759,941627.1386
4.2034,874946.6678
4.1333,831021.7874
4.0656,801628.7872
4.0000,781421.9167
3.9365,767062.4243
3.8750,756475.3102
3.8154,748369.5578
3.7576,741948.1076
3.7015,736734.7180
3.6471,732470.4107
3.5942,729050.8697
3.5429,726486.2242
3.4930,724867.4818
3.4444,724319.1535
3.3973,724903.1352
3.3514,726416.4434
3.3067,728026.1726
3.2632,727828.9923
3.2208,722880.8508
3.1795,710590.8908
3.1392,690962.8086
3.1000,666770.2074
3.0617,640809.6233
3.0244,613512.7989
2.9880,582930.8187
2.9524,546371.3297
2.9176,502592.9042
2.8837,453213.7832
2.8506,402094.1439
2.8182,353289.1105
2.7865,309471.4096
2.7556,271664.6117
2.7253,239752.4214
2.6957,213069.0269
2.6667,190790.4598
2.6383,172128.8986
2.6105,156405.3233
2.5833,143062.4119
2.5567,131653.2142
2.5306,121822.7269
2.5051,113289.5520
2.4800,105830.1179
2.4554,99265.9398
2.4314,93453.6413
2.4078,88277.2484
2.3846,83642.2724
2.3619,79471.1674
2.3396,75699.8349
2.3178,72274.9212
2.2963,69151.7167
2.2752,66292.5136
2.2545,63665.3126
2.2342,61242.7984
2.2143,59001.5228
2.1947,56921.2482
2.1754,54984.4183
2.1565,53175.7262
2.1379,51481.7623
2.1197,49890.7236
2.1017,48392.1727
2.0840,46976.8373
2.0667,45636.4414
2.0496,44363.5627
2.0328,43151.5104
2.0163,41994.2202
2.0000,40886.1627
1.9840,39822.2612
1.9683,38797.8178
1.9528,37808.4434
1.9375,36849.9901
1.9225,35918.4813
1.9077,35010.0344
1.8931,34120.7710
1.8788,33246.7002
1.8647,32383.5583
1.8507,31526.5653
1.8370,30670.0263
1.8235,29806.6094
1.8102,28925.8837
1.7971,28010.8450
1.7842,27027.3583
1.7714,25871.0006
1.7589,24365.9534
1.7465,23884.3017
1.7343,23404.0611
1.7222,22929.7093
1.7103,22461.6864
1.6986,21999.6558
1.6871,21543.0181
1.6757,21091.0634
1.6644,20643.0277
1.6533,20198.1164
1.6424,19755.5127
1.6316,19314.3795
1.6209,18873.8562
1.6104,18433.0532
1.6000,17991.0432
1.5897,17546.8502
1.5796,17099.4360
1.5696,16647.6819
1.5597,16190.3667
1.5500,15726.1378
1.5404,15253.4735
1.5309,14770.6324
1.5215,14275.5845
1.5122,13765.9150
1.5030,13238.6849
1.4940,12690.2228
1.4850,12115.8004
1.4762,11509.1007
1.4675,10861.2866
1.4588,10159.2292
1.4503,9381.7230
1.4419,8489.8843
1.4335,7394.5741
1.4253,5731.4696
1.4171,4145.5859
1.4091,4058.1652
